pos_id,pos_name,distributor,city_hint,address_street,address_city,address_city_he,address_full
731,דור אלון- סופר אלונית עין-שמר 656,dist_6,,צומת מנשה (כרכור) כביש 65    מתחם מול כינרת צמח,מנשה,,צומת מנשה (כרכור) כביש 65    מתחם מול כינרת צמח מנשה
726,דור אלון-סופר אלונית עינת 657,dist_6,,כביש 444 סמוך לקיבוץ עינת,עינת,,כביש 444 סמוך לקיבוץ עינת עינת
164,דור מרקט @ - דור וין,dist_6,,לוי אשכול 2,רעננה,,לוי אשכול 2 רעננה
150,"די.אן.או החזקות בע""מ ! +",dist_6,,משה לרר 1,נס ציונה,,משה לרר 1 נס ציונה
201,דיזרט ! + אלכסנדר ואירית,dist_6,,הבנים 9,הוד השרון,,הבנים 9 הוד השרון
947,דיל וזול - אבן שמואל 006,dist_6,,דרך הפרחים 1,אבן שמואל,,דרך הפרחים 1 אבן שמואל
305,דלי קרים פיצוחי גיל ! + אדם גיל,dist_6,,הנשיא 91,אשקלון,,הנשיא 91 אשקלון
385,דלק ח.י היובל ! + סיגל לוי חי,dist_6,,משה דיין 10,חולון,,משה דיין 10 חולון
999,דלק מיתר ! + מישל בוחניק 175,dist_6,,דרך מיתר בכניסה למיתר,מיתר,,דרך מיתר בכניסה למיתר מיתר
632,"דלק מנטה קמעונאות דרכים בע""מ אפיקים 050",dist_6,,בכניסה לקיבוץ אפיקים,אפיקים,,בכניסה לקיבוץ אפיקים אפיקים
695,"דלק מנטה קמעונאות דרכים בע""מ אשקלון צה""ל 049",dist_6,,"צה""ל 10",אשקלון,,"צה""ל 10 אשקלון"
661,"דלק מנטה קמעונאות דרכים בע""מ באר יעקב 181 (מרקט)",dist_6,,"יצחק רבין 1,באר יעקב",באר יעקב,,"יצחק רבין 1,באר יעקב באר יעקב"
690,"דלק מנטה קמעונאות דרכים בע""מ ברור חיל 276",dist_6,,בכניסה לקיבוץ ברור חיל,ברור חיל,,בכניסה לקיבוץ ברור חיל ברור חיל
634,"דלק מנטה קמעונאות דרכים בע""מ גבעת זאב 278 (מרקט)",dist_6,,צומת גבעת זאב,גבעת זאב,,צומת גבעת זאב גבעת זאב
746,"דלק מנטה קמעונאות דרכים בע""מ גוש עציון 145",dist_6,,"ד.נ. צפון יהודה, צומת גוש עציון, כביש 60",גוש עציון,,"ד.נ. צפון יהודה, צומת גוש עציון, כביש 60 גוש עציון"
677,"דלק מנטה קמעונאות דרכים בע""מ גיבורי ישראל 032",dist_6,,"יגאל אלון 108 ת""א","ת""א",,"יגאל אלון 108 ת""א ת""א"
682,"דלק מנטה קמעונאות דרכים בע""מ גן נר 323",dist_6,,צומת גן נר,גן נר,,צומת גן נר גן נר
1022,"דלק מנטה קמעונאות דרכים בע""מ דימונה 063",dist_6,,"רח' הפועלים, א.ת. צפוני דימונה",דימונה,,"רח' הפועלים, א.ת. צפוני דימונה דימונה"
747,"דלק מנטה קמעונאות דרכים בע""מ טירת הכרמל 377 (מרקט)",dist_6,,הרצל 2 טירת הכרמל,טירת הכרמל,,הרצל 2 טירת הכרמל טירת הכרמל
1141,"דלק מנטה קמעונאות דרכים בע""מ מבוא ביתר 229 (מרקט)",dist_6,,,,,
720,"דלק מנטה קמעונאות דרכים בע""מ- מבוא ביתר 229 (מרקט)",dist_6,,כביש 375 בכניסה למבוא ביתר,ביתר,,כביש 375 בכניסה למבוא ביתר ביתר
633,"דלק מנטה קמעונאות דרכים בע""מ מגשימים 135 (מרקט)",dist_6,,"כניסה למושב מגשימים על כביש 40 לכיוון נתב""ג (ליד צ",מגשימים,,"כניסה למושב מגשימים על כביש 40 לכיוון נתב""ג (ליד צ מגשימים"
700,"דלק מנטה קמעונאות דרכים בע""מ מזכרת בתיה 261 (מרקט)",dist_6,,שדרות מוטה גור מזכרת בתיה,מזכרת בתיה,,שדרות מוטה גור מזכרת בתיה מזכרת בתיה
655,"דלק מנטה קמעונאות דרכים בע""מ מינואט 365",dist_6,,לב הארץ א.ת. ראש העין,ראש העין,,לב הארץ א.ת. ראש העין ראש העין
674,"דלק מנטה קמעונאות דרכים בע""מ מסמיה 008 (מרקט)",dist_6,,כביש ראשי,מסמיה,,כביש ראשי מסמיה
701,"דלק מנטה קמעונאות דרכים בע""מ נחשון 040",dist_6,,צומת נחשון (כביש 44) בין רמלה לבית שמש,צומת נחשון,,צומת נחשון (כביש 44) בין רמלה לבית שמש צומת נחשון
676,"דלק מנטה קמעונאות דרכים בע""מ נתב""ג 373 (מרקט)",dist_6,,נמל התעופה בן גוריון,"נתב""ג",,"נמל התעופה בן גוריון נתב""ג"
696,"דלק מנטה קמעונאות דרכים בע""מ עפולה העמקים 198",dist_6,,ר'ח החרוד 7 עפולה,עפולה,,ר'ח החרוד 7 עפולה עפולה
654,"דלק מנטה קמעונאות דרכים בע""מ עפולה יוקלר 039",dist_6,,החטיבה 9,עפולה,,החטיבה 9 עפולה
675,"דלק מנטה קמעונאות דרכים בע""מ פרנס (רחובות) 286",dist_6,,"דרך הים 12, רחובות",רחובות,,"דרך הים 12, רחובות רחובות"
727,"דלק מנטה קמעונאות דרכים בע""מ צומת אורה 162",dist_6,,"צומת אורה, ירושלים",ירושלים,,"צומת אורה, ירושלים ירושלים"
656,"דלק מנטה קמעונאות דרכים בע""מ קאנטרי ב""ש 378 (מרקט)",dist_6,,דרך רמון 37,באר שבע,,דרך רמון 37 באר שבע
721,"דלק מנטה קמעונאות דרכים בע""מ קסטל 354 (מרקט)",dist_6,,שדרות החוצבים 42,מבשרת ציון,,שדרות החוצבים 42 מבשרת ציון
822,"דלק מנטה קמעונאות דרכים בע""מ קריית עקרון 227",dist_6,,שד יצחק רבין קרית עקרון,קרית עקרון,,שד יצחק רבין קרית עקרון קרית עקרון
653,"דלק מנטה קמעונאות דרכים בע""מ קרית אתא 314 (מרקט)",dist_6,,דרך חיפה 43 חיפה,חיפה,,דרך חיפה 43 חיפה חיפה
748,"דלק מנטה קמעונאות דרכים בע""מ רוקח 387",dist_6,,שדרות רוקח,תל אביב,,שדרות רוקח תל אביב
652,"דלק מנטה קמעונאות דרכים בע""מ רמת אביב 042 (מרקט)",dist_6,,דרך נמיר 170,"ת""א",,"דרך נמיר 170 ת""א"
745,"דלק מנטה קמעונאות דרכים בע""מ שד' הנשיא 023 (מרקט)",dist_6,,שד' הנשיא 34  חיפה,חיפה,,שד' הנשיא 34  חיפה חיפה
605,"דלק מנטה קמעונאות דרכים בע""מ שדה עוזיה 348",dist_6,,בכניסה למושב שדה עוזיה,שדה עוזיה,,בכניסה למושב שדה עוזיה שדה עוזיה
684,"דלק מנטה קמעונאות דרכים בע""מ שדה תרומות 345",dist_6,,מושב שדה תרומות  (כביש 90),שדה תרומות,,מושב שדה תרומות  (כביש 90) שדה תרומות
683,"דלק מנטה קמעונאות דרכים בע""מ שלומי 233",dist_6,,א.ת.שלומי,שלומי,,א.ת.שלומי שלומי
631,"דלק מנטה קמעונאות דרכים בע""מ - שעריים 037 (מרקט)",dist_6,,הרצל 68,רחובות,,הרצל 68 רחובות
704,דלק מנטה קמעונאות דרכים -  הרצליה פיתוח 7007,dist_6,,שדרות אבא אבן צומת גלילות,הרצליה,,שדרות אבא אבן צומת גלילות הרצליה
889,"דני מעדניה בע""מ ! +",dist_6,,דיזנגוף 50,תל אביב,,דיזנגוף 50 תל אביב
571,"דראגסטור אנה דרך הים ק.ים בע""מ ! +",dist_6,,לחי 2,קרית ים,,לחי 2 קרית ים
453,"ד.ר.ד. הסופר שלי (1999) בע""מ ! +",dist_6,,זלמן שזר 27,ראשון לציון,,זלמן שזר 27 ראשון לציון
911,דריה מרקט ! + רונן דרהם,dist_6,,המעפילים 1,תל אביב,,המעפילים 1 תל אביב
347,"האחים אפריאט בע""מ ! +",dist_6,,אלבק חנוך 29,ירושלים,,אלבק חנוך 29 ירושלים
525,"האחים ריבאני בע""מ ! +",dist_6,,הנורית 22,ירושלים,,הנורית 22 ירושלים
27,"הבוטקה פינת זרחי בע""מ ! +",dist_6,,רקנאטי 3 רמות,ירושלים,,רקנאטי 3 רמות ירושלים
562,הבית של פיסטוק  @ - לידור כהן,dist_6,,חטיבת  הראל 7,בית שמש,,חטיבת  הראל 7 בית שמש
463,"הגלידה שלנו בע""מ ! +",dist_6,,האלוף פרי 5,רחובות,,האלוף פרי 5 רחובות
484,הגלידות של קים ! + בן חמו ברנרד,dist_6,,דרך נגבה 22,רמת גן,,דרך נגבה 22 רמת גן
890,הדקה ה 90 ! + רונן מלכה,dist_6,,החרש 6,הוד השרון,,החרש 6 הוד השרון
145,"הולמרדן בע""מ ! +",dist_6,,החרושת 9,חיפה,,החרושת 9 חיפה
1167,"החמניה אפקה שלום בע""מ ! +",dist_6,,,,,
371,"החמניה קרית חיים בע""מ ! +",dist_6,,דגניה 30,קרית חיים,,דגניה 30 קרית חיים
480,"החמניה רומי בע""מ ! + חייים",dist_6,,ז'בוטינסקי 61,ק. מוצקין,,ז'בוטינסקי 61 ק. מוצקין
925,"הילס מרקט בע""מ ! +",dist_6,,אריק אינשטיין 3,הרצליה,,אריק אינשטיין 3 הרצליה
1185,"הילס מרקט בע""מ ! + (מגוון מלא)",dist_6,,,,,
445,"היסטריה בע""מ @ + איתמר כהן",dist_6,,מוטה גור 10,עכו,,מוטה גור 10 עכו
123,"היפר מור בע""מ ! +",dist_6,,דרך מנחם בגין 21,פתח תקווה,,דרך מנחם בגין 21 פתח תקווה
1190,"הכפריה של שוויק בע""מ ! +",dist_6,,,,,
185,"הממתקיה ל.ר.ק בע""מ ! +",dist_6,,תרצה 19,רמת גן,,תרצה 19 רמת גן
479,הממתקיה ! + ראם חן,dist_6,,אלנבי 94,תל-אביב,,אלנבי 94 תל-אביב
1168,הממתקים של רוי ! + מישייב איתן,dist_6,,,,,
235,המקום של אריק ! + אריק זכות,dist_6,,נגבה 24,ראשון לציון,,נגבה 24 ראשון לציון
541,המקום של בון בון ! + עדי ודבורה,dist_6,,הירקון 88,תל אביב,,הירקון 88 תל אביב
958,"המקום של ניר בע""מ ! +",dist_6,,זבוטנסקי 63,רמת גן,,זבוטנסקי 63 רמת גן
236,המקום של רובי פינת הטאבון @ - נוגה אשר,dist_6,,שמוטקין 6,ראשון לציון,,שמוטקין 6 ראשון לציון
500,"המרקטון השכונתי בע""מ ! +",dist_6,,שדרות חן 30,רחובות,,שדרות חן 30 רחובות
1155,"המרקט שלי גיא דניאל השקעות בע""מ ! + (כצנלסון)",dist_6,,,,,
937,"המרקט שלי גיא דניאל השקעות בע""מ ! + מרכז",dist_6,,הנמל 2 (במרינה),אשקלון,,הנמל 2 (במרינה) אשקלון
922,"המרקט שלי גיא דניאל השקעות בע""מ ! + (עמק חפר 51)",dist_6,,עמק חפר 51,אשקלון,,עמק חפר 51 אשקלון
444,המתוקים של דיוד @ (מודיעין) - דוד אוסטר,dist_6,,צאלון,מודיעין,,צאלון מודיעין
95,"המתוקים של שטרית ב""ש בע""מ ! + (לקוח)",dist_6,,רח' ונטורה 392          *Q*,באר שבע,,רח' ונטורה 392          *Q* באר שבע
395,הסופר של שלמה ! + שלמה שמחייב,dist_6,,מוצקין 34,רעננה,,מוצקין 34 רעננה
924,"העגלה הזולה ארד בע""מ ! + מרכז",dist_6,,האודם עד הלום 1,באר טוביה,,האודם עד הלום 1 באר טוביה
234,הפינה ! + אבני דודו ואופיר,dist_6,,שדרות ירושלים 2,יפו,,שדרות ירושלים 2 יפו
165,הפינה המתוקה ! + אבי שחבר,dist_6,,דרך השלום 101,תל אביב,,דרך השלום 101 תל אביב
957,הפינה המתוקה של ליקוש ! + מישייב עזרא דידי יהודית,dist_6,,אמנון ותמר6,נתניה,,אמנון ותמר6 נתניה
70,הפינה - @ שי ניסים,dist_6,,(ליום ה') אריה בן אליעזר 17 גילה,ירושלים,,(ליום ה') אריה בן אליעזר 17 גילה ירושלים
74,הפינה שלי ! + חיים אברמוביץ,dist_6,,אחוזה 151,רעננה,,אחוזה 151 רעננה
273,הפיצוחיה של מנש ! + מנשה צפר,dist_6,,ברודצקי 15,תל אביב,,ברודצקי 15 תל אביב
252,הפיצוציה של חי ! + אלי אטיאס,dist_6,,החסידה 21,מודיעין,,החסידה 21 מודיעין
449,הפיצפוציה ! + משה מנשירוב,dist_6,,בן צבי 112,נתניה,,בן צבי 112 נתניה
119,הצהלאני ! + אריאל מלכה,dist_6,,"צה""ל 71",תל אביב,,"צה""ל 71 תל אביב"
86,הצומת של אריק ! + אריק אריאל בן עזר,dist_6,,ויצמן 151,כפר סבא,,ויצמן 151 כפר סבא
1172,"הצרכנייה במרשה בע""מ ! +",dist_6,,,,,
313,הקבלן מרקט @ - פרץ עמדי,dist_6,,הקבלן 41  הר נוף,ירושלים,,הקבלן 41  הר נוף ירושלים
184,הקולה בעיר כוכב הצפון ! + רומן קרלין,dist_6,,בונה העיר 9,תל אביב,,בונה העיר 9 תל אביב
120,הקולה בעיר נס ציונה ! + אלי ויזן טל שמולביץ,dist_6,,האירוסים 32,נס ציונה,,האירוסים 32 נס ציונה
1216,הקולה בעיר ! + תום יהונתן,dist_6,,,,,
166,הקונטיינר גלידה ! +  פתח תקווה- בירן אסתר חיה,dist_6,,פינסקר 13,פתח תקווה,,פינסקר 13 פתח תקווה
23,"הראשון ברחוב הירקון בע""מ ! +",dist_6,,הירקון 22,תל אביב,,הירקון 22 תל אביב
491,"השוק של גבעתיים בע""מ ! +",dist_6,,תפוצותישראל 6,גבעתיים,,תפוצותישראל 6 גבעתיים
292,"השוק של יהוד א.ר בע""מ ! +",dist_6,,דרך העצמאות 50,יהוד,,דרך העצמאות 50 יהוד
269,התרנגול שיווק ביצים ומ ! +,dist_6,,הרב עוזיאל 30,בת ים,,הרב עוזיאל 30 בת ים
302,וגאס @ - דניאל שאטי,dist_6,,עמק זבולון 24,מודיעין,,עמק זבולון 24 מודיעין
275,וואו קפה ! + עינת הולנדר,dist_6,,מתחם אואטלט בניון 7,חיפה,,מתחם אואטלט בניון 7 חיפה
692,ורד שיווק ממתקים ! + חואגה לוטפי (מרכז),dist_6,,בית חורון (ת.דלק סונול),בית חורון,,בית חורון (ת.דלק סונול) בית חורון
936,זול ובגדול- כפר עזר,dist_6,,מרכז מסחרי בהשחף 20,עזר אמונים,,מרכז מסחרי בהשחף 20 עזר אמונים
954,זול ובגדול- פסגת זאב הגדול,dist_6,,יקותיאל אדם 2,ירושלים,,יקותיאל אדם 2 ירושלים
744,זיו בן אור ! + דלק מנטה דרך הים (יבנה) 190 (מרקט),dist_6,,סנהדרין 34 (פינת דרך הים),יבנה,,סנהדרין 34 (פינת דרך הים) יבנה
787,"זר תחנות דלק בע""מ- גל ראשונים אשדוד 263",dist_6,,אורט 1,אשדוד,,אורט 1 אשדוד
723,"זר תחנות דלק בע""מ נחלים 69 - (סונול)",dist_6,,כביש 40 לוד פתח-תקווה(סונול נחלים),פתח תקווה,,כביש 40 לוד פתח-תקווה(סונול נחלים) פתח תקווה
1182,"חגי וגיל מסחר בע""מ ! +",dist_6,,,,,
255,"חג פרג בע""מ ! +",dist_6,,יריחו 213 ירושלים,ירושלים,,יריחו 213 ירושלים ירושלים
75,חג פרג ראס אל עמוד ! +,dist_6,,ירחו 62,ירושלים,,ירחו 62 ירושלים
534,חוש הטעם ! + פסח דוד,dist_6,,אהרון בקר 8,תל אביב,,אהרון בקר 8 תל אביב
901,חלום מתוק (בת-ים) ! + וקנין ישראל (מרכז),dist_6,,בן גוריון 63,בת-ים,,בן גוריון 63 בת-ים
248,חלום מתוק @ - עומר סבג,dist_6,,שדרות בגין 4,ראשון לציון,,שדרות בגין 4 ראשון לציון
467,חלום של מקום @ - איציק אביטל,dist_6,,אילת 20,חולון,,אילת 20 חולון
406,"ח.ל. פירות בע""מ ! +",dist_6,,משכית 35,הרצליה,,משכית 35 הרצליה
327,"חן אילוז בע""מ ! +",dist_6,,יעל רום 8,פתח תקווה,,יעל רום 8 פתח תקווה
324,"ח.נ משקאות בע""מ ! +",dist_6,,,,,
1191,"ח.נ משקאות בע""מ ! + יהושע הצורף באר שבע",dist_6,,,,,
1215,"טאיו אשיאן חיפה ט.א בע""מ ! +",dist_6,,,,,
64,"טאיו אשיאן פוד א.א.ט בע""מ ! +",dist_6,,יוסף לישנסקי 9,ראשון לציון,,יוסף לישנסקי 9 ראשון לציון
471,טבק סנטר ! + שפילמן עוז,dist_6,,המלך גורג 65,תל אביב,,המלך גורג 65 תל אביב
577,טוטו גיל ! + משה נועם יחזקאל,dist_6,,העצמאות 72,אור יהודה,,העצמאות 72 אור יהודה
140,"טופז איתן שיווק גלידות ומוצרים קפואים בע""מ ! +",dist_6,,אלי כהן 57,אשקלון,,אלי כהן 57 אשקלון
10,טופיקס ! + אדס אסנת,dist_6,,הידידות 11,הוד השרון,,הידידות 11 הוד השרון
497,טיב טעם - ארלוזרוב-סיטי- 074,dist_6,,"ארלוזרוב 149, ת""א",תל אביב,,"ארלוזרוב 149, ת""א תל אביב"
286,טיב טעם - אשדוד (ET)-מתחם סטאר סנטר 3,dist_6,,"ז'בוטינסקי, פינת וויצמן מתחם סטאר סנטר",אשדוד,,"ז'בוטינסקי, פינת וויצמן מתחם סטאר סנטר אשדוד"
373,טיב טעם - אשקלון (ET) - 007,dist_6,,"התחיה 1, אשקלון",אשקלון,,"התחיה 1, אשקלון אשקלון"
932,טיב טעם בית הדובדבן - קריית אונו - 085,dist_6,,"הדובדבן 7, קרית אונו.",קרית אונו,,"הדובדבן 7, קרית אונו. קרית אונו"
213,טיב טעם - בת ים - 006,dist_6,,"העבודה 14, פינת המלאכה, א.ת. בת ים",בת ים,,"העבודה 14, פינת המלאכה, א.ת. בת ים בת ים"
107,טיב טעם דלי - כורזין -סיטי-082,dist_6,,"תפוצות ישראל 6, גבעתיים",גבעתיים,,"תפוצות ישראל 6, גבעתיים גבעתיים"
461,"טיב טעם דלי - מונטיפיורי פ""ת - 087",dist_6,,"מונטיפיורי 87, פ""ת",פתח תקווה,,"מונטיפיורי 87, פ""ת פתח תקווה"
436,טיב טעם - דלי סירקין -סיטי-068,dist_6,,סירקין 13 גבעתיים,גבעתיים,,סירקין 13 גבעתיים גבעתיים
59,טיב טעם - הוד השרון (ET) - 024,dist_6,,"כיכר המושבה, הוד השרון",הוד השרון,,"כיכר המושבה, הוד השרון הוד השרון"
217,טיב טעם - חולון סיטי -סיטי- 079,dist_6,,"לוי אשכול 30, חולון",חולון,,"לוי אשכול 30, חולון חולון"
460,טיב טעם  - חולון עזריאלי -020,dist_6,,מתחם עזריאלי חולון רוקמים פינת האורגים,חולון עזריאלי,,מתחם עזריאלי חולון רוקמים פינת האורגים חולון עזריאלי
506,טיב טעם - טופ דן-סיטי - 056,dist_6,,"רח' פנחס רוזן 72, ת""א",תל אביב,,"רח' פנחס רוזן 72, ת""א תל אביב"
155,טיב טעם - יגאל אלון - דלי -080,dist_6,,"יגאל אלון 94, ת""א",תל אביב,,"יגאל אלון 94, ת""א תל אביב"
58,טיב טעם - יהוד -021,dist_6,,אלטלף 1 יהוד,יהוד,,אלטלף 1 יהוד יהוד
891,טיב טעם - יהודה מכבי-סיטי- 075,dist_6,,"יהודה מכבי 69, ת""א",תל אביב,,"יהודה מכבי 69, ת""א תל אביב"
154,טיב טעם - כפר סבא הירוקה- 093,dist_6,,נעמי שמר,כפר סבא,,נעמי שמר כפר סבא
56,טיב טעם - כרמיאל - 010,dist_6,,"מעלה כמון 2, מתחם ביג, כרמיאל",כרמיאל,,"מעלה כמון 2, מתחם ביג, כרמיאל כרמיאל"
156,"טיב טעם - מאז""ה -סיטי- 057",dist_6,,"מאז""ה 40, ת""א",תל אביב,,"מאז""ה 40, ת""א תל אביב"
215,טיב טעם - מודיעין ישפרו - 017,dist_6,,שד' מלכות 12 מתחם ישפרו סנטר מודיעין,ישפרו סנטר מודיעין,,שד' מלכות 12 מתחם ישפרו סנטר מודיעין ישפרו סנטר מודיעין
435,טיב טעם - מפגש מזרע -030,dist_6,,קיבוץ מזרע,קיבוץ מזרע,,קיבוץ מזרע קיבוץ מזרע
212,טיב טעם - נתניה (ET) - 002,dist_6,,"ת.ד. 8158 א.ת. דרומי, מתחם איקאה",נתניה,,"ת.ד. 8158 א.ת. דרומי, מתחם איקאה נתניה"
496,טיב טעם - פרישמן-סיטי- 071,dist_6,,"פרישמן 13, ת""א",תל אביב,,"פרישמן 13, ת""א תל אביב"
1222,טיב טעם - צומת סביון - 025,dist_6,,,,,
955,טיב טעם - קינג ג'ורג' -סיטי-089,dist_6,,"קינג ג'ורג' 8, ת""א",תל אביב,,"קינג ג'ורג' 8, ת""א תל אביב"
374,טיב טעם - קיסריה (ET) - 023,dist_6,,"דולב 14, קיסריה",קיסריה,,"דולב 14, קיסריה קיסריה"
21,טיב טעם - קניון דרורים -022,dist_6,,צומת בני דרור,צומת בני דרור,,צומת בני דרור צומת בני דרור
57,טיב טעם - קריות (ET)-012,dist_6,,"החרושת 10, בניין 2, חוצות המפרץ חיפה",חיפה,,"החרושת 10, בניין 2, חוצות המפרץ חיפה חיפה"
216,טיב טעם - קרית מוצקין 094,dist_6,,,קרית מוצקין,,
214,"טיב טעם - ראשל""צ מזרח (ET)- 014",dist_6,,"המכבים 62, צומת בית דגן, א.ת.ישן, ראשל""צ",ראשון לציון מזרח,,"המכבים 62, צומת בית דגן, א.ת.ישן, ראשל""צ ראשון לציון מזרח"
20,טיב טעם  - רחובות (ET) - 018,dist_6,,אופנהימר פינת הרצל,רחובות,,אופנהימר פינת הרצל רחובות
507,טיב טעם - רמת אפעל-088,dist_6,,דרך שיבא 16,רמת גן,,דרך שיבא 16 רמת גן
495,טיב טעם - רמת החייל (ET) -019,dist_6,,"דבורה הנביאה 122, ת""א",תל אביב,,"דבורה הנביאה 122, ת""א תל אביב"
60,טיב טעם - רעננה - דלי 051,dist_6,,"אחוזה 269, פארק מול רעננה",רעננה,,"אחוזה 269, פארק מול רעננה רעננה"
540,טייב שלומי ! + בומבה בורגר,dist_6,,האורנים 10,רמת גן,,האורנים 10 רמת גן
346,טיק טאק ! + דן אלמוג,dist_6,,שדרות ירושלים 98,רמת גן,,שדרות ירושלים 98 רמת גן
387,טל עולם הגלידה ! + בביליאן נפתלי טל,dist_6,,שא נס 17(קומה E מול בנק הפועלים),באר יעקב,,שא נס 17(קומה E מול בנק הפועלים) באר יעקב
363,"ט.נ.ה מאירוביץ בע""מ ! +",dist_6,,הרצל רוזנבלום 8,תל אביב,,הרצל רוזנבלום 8 תל אביב
1197,טרי בריא ! + איתי פאר,dist_6,,,,,
1032,"טריקס גליל ים בע""מ ! + (סונול אילוש 262)",dist_6,,מנחם בגין,הרצליה,,מנחם בגין הרצליה
307,"ט.ש שיווק וקלייה בע""מ ! + (הקולה מבגדד)",dist_6,,העבודה 2,אור יהודה,,העבודה 2 אור יהודה
65,"יאלי בשכונה בע""מ ! + אייל וכרמית דגמי",dist_6,,אריאל שרון 10,גבעתיים,,אריאל שרון 10 גבעתיים
81,"י.א מלכה ארז מרקט בע""מ@ארז עזרא מלכה+יוסי בן סימון",dist_6,,הירקון 28,תל אביב,,הירקון 28 תל אביב
1162,"י.א.תאתי בע""מ ! + (הירשפלד)",dist_6,,,,,
350,"י.א.תאתי בע""מ ! +(הירשפלד)",dist_6,,צבי הירשפלד 30,ראשון לציון,,צבי הירשפלד 30 ראשון לציון
935,"י.ב.מ ניהול מרכולים והשקעות בע""מ ! + Supersix",dist_6,,הרצל 124,תל אביב,,הרצל 124 תל אביב
117,י.ד אריאל השקעות בע''מ ! +,dist_6,,בן גוריון 77,רמת גן,,בן גוריון 77 רמת גן
514,"י.ד.י כהן בע""מ ! +",dist_6,,מרכז מסחרי קרית ארבע,קרית ארבע,,מרכז מסחרי קרית ארבע קרית ארבע
16,"י.ד.עידה בע""מ ^ (לקוח)",dist_6,,אבן יהודה אזור תעשיה מערב קדימה,אבן יהודה050-5344907,,אבן יהודה אזור תעשיה מערב קדימה אבן יהודה050-5344907
211,"יהב את גולדנברג פתרונות ויזמות בע""מ ! + (החמניה)",dist_6,,העלייה השניה 20,חיפה,,העלייה השניה 20 חיפה
1165,יהוד העצמאות - מיכאל גורלנד (מנטה יהוד 358) -,dist_6,,,,,
1186,"יוניגיל קמעונאות בע""מ ! +",dist_6,,,,,
254,יוסף רחמן ! +,dist_6,,הפיסגה 10,ירושלים,,הפיסגה 10 ירושלים
448,"י.ו. קובי ממתקים בע""מ ! + (נעימי)",dist_6,,קניון נעימי,בית שמש,,קניון נעימי בית שמש
894,"יורם בן הרוש שיווק מוצרי איכות בע""מ ! +",dist_6,,היוצרים 65,נהריה,,היוצרים 65 נהריה
1144,ייעלים חנות נוחות @ - ארביב יעל (חנות גלידות),dist_6,,,,,
928,"י.י. פלטיניום בע""מ ! +",dist_6,,עמק רפאים 24,ירושלים,,עמק רפאים 24 ירושלים
1006,ילו- אורות 390,dist_6,,"שדרות הנשיא פינת קופלביץ, בצמוד לקניון אורות",אור עקיבא,,"שדרות הנשיא פינת קופלביץ, בצמוד לקניון אורות אור עקיבא"
1221,"ילו- איצטדיון ב""ש 620",dist_6,,,,,
756,"ילו- איצטדיון כ""ס 235",dist_6,,"התע""ש 32, פינת הפועל",כפר סבא,,"התע""ש 32, פינת הפועל כפר סבא"
813,ילו- אלישמע 270,dist_6,,"כביש 40 מול מושב אלישמע, בכניסה המזרחית של הוד השר",מושב אלישמע,,"כביש 40 מול מושב אלישמע, בכניסה המזרחית של הוד השר מושב אלישמע"
1004,ילו- אלנבי 530,dist_6,,דרך חברון 99,ירושלים,,דרך חברון 99 ירושלים
1039,ילו- אפק החדשה 426,dist_6,,"מרחב מועצה אזורית, סמוך לכביש 79",אפק,,"מרחב מועצה אזורית, סמוך לכביש 79 אפק"
1028,ילו- אפרידר אשקלון 534,dist_6,,כיכר צפניה 10,אשקלון,,כיכר צפניה 10 אשקלון
790,"ילו- אצטדיון - פ""ת 208",dist_6,,"גיסין אבשלום 37, קרית אריה",פתח תקווה,,"גיסין אבשלום 37, קרית אריה פתח תקווה"
811,ילו- אקסודוס 536,dist_6,,אקסודוס 6,אשקלון,,אקסודוס 6 אשקלון
976,ילו- אריאל 275,dist_6,,מוריה 2,אריאל,,מוריה 2 אריאל
1026,ילו- אשדוד עיר 138,dist_6,,"שד' בני ברית, אזור תעשייה הקלה",אשדוד,,"שד' בני ברית, אזור תעשייה הקלה אשדוד"
1042,"ילו- אשירה ניהול בע""מ 613 הנשיאים",dist_6,,"דרך הנשיאים כביש ב""ש-בית קמה, ליד שדרות רגר 266",באר שבע,,"דרך הנשיאים כביש ב""ש-בית קמה, ליד שדרות רגר 266 באר שבע"
755,ילו- אשכול 614,dist_6,,"כביש מגן-מבטחים, צומת מגן",מגן,,"כביש מגן-מבטחים, צומת מגן מגן"
751,ילו- אשל הרצליה 135,dist_6,,"כביש מס' 2, מחלף הסירה, בכניסה להרצליה",תל אביב,,"כביש מס' 2, מחלף הסירה, בכניסה להרצליה תל אביב"
808,ילו- אשקלון דוד 166,dist_6,,צומת אשקלון,אשקלון,,צומת אשקלון אשקלון
1043,ילו- אשקלון דרום 543,dist_6,,שדרות בר לב 28,אשקלון,,שדרות בר לב 28 אשקלון
1163,ילו- באר-שבע מרכז 602,dist_6,,,,,
979,ילו- באר-שבע צפון 601,dist_6,,שד' ירושלים מול בית החייל,באר שבע,,שד' ירושלים מול בית החייל באר שבע
827,ילו- בחן 222,dist_6,,כביש 5714,קיבוץ בחן,,כביש 5714 קיבוץ בחן
855,ילו- ביאליק 330,dist_6,,"אזור התעשיה קרית ביאליק, דרך עכו חיפה לכיוון צפון",קרית ביאליק,,"אזור התעשיה קרית ביאליק, דרך עכו חיפה לכיוון צפון קרית ביאליק"
